coupon,SmsCouponHistoryDetail.java,mall\\mall-portal\\src\\main\\java\\com\\macro\\mall\\portal\\domain\\SmsCouponHistoryDetail.java,"<association property=""coupon"" resultMap=""com.macro.mall.mapper.SmsCouponMapper.BaseResultMap"" columnPrefix=""c_"">",6,SmsCouponHistoryDao.xml,mall\mall-portal\src\main\resources\dao\SmsCouponHistoryDao.xml
usePointLimitNew,PmsProductOperateLog.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsProductOperateLog.java,#{giftPointNew*jdbcType=INTEGER}* #{usePointLimitOld*jdbcType=INTEGER}* #{usePointLimitNew*jdbcType=INTEGER}*,120,PmsProductOperateLogMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsProductOperateLogMapper.xml
usePointLimitNew,PmsProductOperateLog.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsProductOperateLog.java,"<if test=""usePointLimitNew != null"">",294,PmsProductOperateLogMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsProductOperateLogMapper.xml
usePointLimitNew,PmsProductOperateLog.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsProductOperateLog.java,use_point_limit_new = #{record.usePointLimitNew*jdbcType=INTEGER}*,236,PmsProductOperateLogMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsProductOperateLogMapper.xml
usePointLimitNew,PmsProductOperateLog.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsProductOperateLog.java,"<if test=""record.usePointLimitNew != null"">",235,PmsProductOperateLogMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsProductOperateLogMapper.xml
usePointLimitNew,PmsProductOperateLog.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsProductOperateLog.java,"<if test=""usePointLimitNew != null"">",188,PmsProductOperateLogMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsProductOperateLogMapper.xml
menuId,UmsRoleMenuRelation.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsRoleMenuRelation.java,"<if test=""menuId != null"">",124,UmsRoleMenuRelationMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsRoleMenuRelationMapper.xml
menuId,UmsRoleMenuRelation.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsRoleMenuRelation.java,"<if test=""menuId != null"">",167,UmsRoleMenuRelationMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsRoleMenuRelationMapper.xml
menuId,UmsRoleMenuRelation.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsRoleMenuRelation.java,menu_id = #{record.menuId*jdbcType=BIGINT},156,UmsRoleMenuRelationMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsRoleMenuRelationMapper.xml
menuId,UmsRoleMenuRelation.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsRoleMenuRelation.java,menu_id = #{menuId*jdbcType=BIGINT}*,168,UmsRoleMenuRelationMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsRoleMenuRelationMapper.xml
menuId,UmsRoleMenuRelation.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsRoleMenuRelation.java,"<result column=""menu_id"" jdbcType=""BIGINT"" property=""menuId"" />",7,UmsRoleMenuRelationMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsRoleMenuRelationMapper.xml
menuId,UmsRoleMenuRelation.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsRoleMenuRelation.java,#{menuId*jdbcType=BIGINT}*,125,UmsRoleMenuRelationMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsRoleMenuRelationMapper.xml
menuId,UmsRoleMenuRelation.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsRoleMenuRelation.java,menu_id = #{menuId*jdbcType=BIGINT},176,UmsRoleMenuRelationMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsRoleMenuRelationMapper.xml
menuId,UmsRoleMenuRelation.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsRoleMenuRelation.java,menu_id = #{record.menuId*jdbcType=BIGINT}*,145,UmsRoleMenuRelationMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsRoleMenuRelationMapper.xml
menuId,UmsRoleMenuRelation.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsRoleMenuRelation.java,"<if test=""menuId != null"">",116,UmsRoleMenuRelationMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsRoleMenuRelationMapper.xml
menuId,UmsRoleMenuRelation.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsRoleMenuRelation.java,values (#{roleId*jdbcType=BIGINT}* #{menuId*jdbcType=BIGINT}),105,UmsRoleMenuRelationMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsRoleMenuRelationMapper.xml
menuId,UmsRoleMenuRelation.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsRoleMenuRelation.java,"<if test=""record.menuId != null"">",144,UmsRoleMenuRelationMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsRoleMenuRelationMapper.xml
firstWeight,PmsFeightTemplate.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsFeightTemplate.java,values (#{name*jdbcType=VARCHAR}* #{chargeType*jdbcType=INTEGER}* #{firstWeight*jdbcType=DECIMAL}*,112,PmsFeightTemplateMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsFeightTemplateMapper.xml
firstWeight,PmsFeightTemplate.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsFeightTemplate.java,first_weight = #{firstWeight*jdbcType=DECIMAL}*,230,PmsFeightTemplateMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsFeightTemplateMapper.xml
firstWeight,PmsFeightTemplate.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsFeightTemplate.java,"<if test=""firstWeight != null"">",128,PmsFeightTemplateMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsFeightTemplateMapper.xml
firstWeight,PmsFeightTemplate.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsFeightTemplate.java,"<if test=""record.firstWeight != null"">",186,PmsFeightTemplateMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsFeightTemplateMapper.xml
firstWeight,PmsFeightTemplate.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsFeightTemplate.java,"<if test=""firstWeight != null"">",229,PmsFeightTemplateMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsFeightTemplateMapper.xml
firstWeight,PmsFeightTemplate.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsFeightTemplate.java,first_weight = #{record.firstWeight*jdbcType=DECIMAL}*,211,PmsFeightTemplateMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsFeightTemplateMapper.xml
firstWeight,PmsFeightTemplate.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsFeightTemplate.java,first_weight = #{firstWeight*jdbcType=DECIMAL}*,251,PmsFeightTemplateMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsFeightTemplateMapper.xml
firstWeight,PmsFeightTemplate.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsFeightTemplate.java,#{firstWeight*jdbcType=DECIMAL}*,152,PmsFeightTemplateMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsFeightTemplateMapper.xml
firstWeight,PmsFeightTemplate.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsFeightTemplate.java,"<result column=""first_weight"" jdbcType=""DECIMAL"" property=""firstWeight"" />",8,PmsFeightTemplateMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsFeightTemplateMapper.xml
firstWeight,PmsFeightTemplate.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsFeightTemplate.java,"<if test=""firstWeight != null"">",151,PmsFeightTemplateMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsFeightTemplateMapper.xml
firstWeight,PmsFeightTemplate.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsFeightTemplate.java,first_weight = #{record.firstWeight*jdbcType=DECIMAL}*,187,PmsFeightTemplateMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsFeightTemplateMapper.xml
deductionPerAmount,UmsIntegrationConsumeSetting.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsIntegrationConsumeSetting.java,values (#{deductionPerAmount*jdbcType=INTEGER}* #{maxPercentPerOrder*jdbcType=INTEGER}*,108,UmsIntegrationConsumeSettingMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsIntegrationConsumeSettingMapper.xml
deductionPerAmount,UmsIntegrationConsumeSetting.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsIntegrationConsumeSetting.java,"<if test=""deductionPerAmount != null"">",188,UmsIntegrationConsumeSettingMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsIntegrationConsumeSettingMapper.xml
deductionPerAmount,UmsIntegrationConsumeSetting.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsIntegrationConsumeSetting.java,#{deductionPerAmount*jdbcType=INTEGER}*,132,UmsIntegrationConsumeSettingMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsIntegrationConsumeSettingMapper.xml
deductionPerAmount,UmsIntegrationConsumeSetting.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsIntegrationConsumeSetting.java,deduction_per_amount = #{deductionPerAmount*jdbcType=INTEGER}*,189,UmsIntegrationConsumeSettingMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsIntegrationConsumeSettingMapper.xml
deductionPerAmount,UmsIntegrationConsumeSetting.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsIntegrationConsumeSetting.java,"<if test=""record.deductionPerAmount != null"">",157,UmsIntegrationConsumeSettingMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsIntegrationConsumeSettingMapper.xml
deductionPerAmount,UmsIntegrationConsumeSetting.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsIntegrationConsumeSetting.java,"<if test=""deductionPerAmount != null"">",131,UmsIntegrationConsumeSettingMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsIntegrationConsumeSettingMapper.xml
deductionPerAmount,UmsIntegrationConsumeSetting.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsIntegrationConsumeSetting.java,"<if test=""deductionPerAmount != null"">",117,UmsIntegrationConsumeSettingMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsIntegrationConsumeSettingMapper.xml
deductionPerAmount,UmsIntegrationConsumeSetting.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsIntegrationConsumeSetting.java,set deduction_per_amount = #{deductionPerAmount*jdbcType=INTEGER}*,205,UmsIntegrationConsumeSettingMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsIntegrationConsumeSettingMapper.xml
deductionPerAmount,UmsIntegrationConsumeSetting.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsIntegrationConsumeSetting.java,deduction_per_amount = #{record.deductionPerAmount*jdbcType=INTEGER}*,177,UmsIntegrationConsumeSettingMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsIntegrationConsumeSettingMapper.xml
deductionPerAmount,UmsIntegrationConsumeSetting.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsIntegrationConsumeSetting.java,"<result column=""deduction_per_amount"" jdbcType=""INTEGER"" property=""deductionPerAmount"" />",6,UmsIntegrationConsumeSettingMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsIntegrationConsumeSettingMapper.xml
deductionPerAmount,UmsIntegrationConsumeSetting.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsIntegrationConsumeSetting.java,deduction_per_amount = #{record.deductionPerAmount*jdbcType=INTEGER}*,158,UmsIntegrationConsumeSettingMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsIntegrationConsumeSettingMapper.xml
finishOvertime,OmsOrderSetting.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsOrderSetting.java,finish_overtime = #{finishOvertime*jdbcType=INTEGER}*,225,OmsOrderSettingMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsOrderSettingMapper.xml
finishOvertime,OmsOrderSetting.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsOrderSetting.java,"<if test=""finishOvertime != null"">",147,OmsOrderSettingMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsOrderSettingMapper.xml
finishOvertime,OmsOrderSetting.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsOrderSetting.java,#{finishOvertime*jdbcType=INTEGER}*,148,OmsOrderSettingMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsOrderSettingMapper.xml
finishOvertime,OmsOrderSetting.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsOrderSetting.java,finish_overtime = #{finishOvertime*jdbcType=INTEGER}*,212,OmsOrderSettingMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsOrderSettingMapper.xml
finishOvertime,OmsOrderSetting.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsOrderSetting.java,#{confirmOvertime*jdbcType=INTEGER}* #{finishOvertime*jdbcType=INTEGER}* #{commentOvertime*jdbcType=INTEGER},112,OmsOrderSettingMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsOrderSettingMapper.xml
finishOvertime,OmsOrderSetting.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsOrderSetting.java,"<result column=""finish_overtime"" jdbcType=""INTEGER"" property=""finishOvertime"" />",9,OmsOrderSettingMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsOrderSettingMapper.xml
finishOvertime,OmsOrderSetting.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsOrderSetting.java,"<if test=""record.finishOvertime != null"">",176,OmsOrderSettingMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsOrderSettingMapper.xml
finishOvertime,OmsOrderSetting.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsOrderSetting.java,"<if test=""finishOvertime != null"">",211,OmsOrderSettingMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsOrderSettingMapper.xml
finishOvertime,OmsOrderSetting.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsOrderSetting.java,"<if test=""finishOvertime != null"">",130,OmsOrderSettingMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsOrderSettingMapper.xml
finishOvertime,OmsOrderSetting.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsOrderSetting.java,finish_overtime = #{record.finishOvertime*jdbcType=INTEGER}*,193,OmsOrderSettingMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsOrderSettingMapper.xml
finishOvertime,OmsOrderSetting.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\OmsOrderSetting.java,finish_overtime = #{record.finishOvertime*jdbcType=INTEGER}*,177,OmsOrderSettingMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\OmsOrderSettingMapper.xml
commentId,PmsCommentReplay.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsCommentReplay.java,set comment_id = #{commentId*jdbcType=BIGINT}*,235,PmsCommentReplayMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsCommentReplayMapper.xml
commentId,PmsCommentReplay.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsCommentReplay.java,comment_id = #{record.commentId*jdbcType=BIGINT}*,199,PmsCommentReplayMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsCommentReplayMapper.xml
commentId,PmsCommentReplay.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsCommentReplay.java,comment_id = #{record.commentId*jdbcType=BIGINT}*,174,PmsCommentReplayMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsCommentReplayMapper.xml
commentId,PmsCommentReplay.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsCommentReplay.java,"<if test=""commentId != null"">",121,PmsCommentReplayMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsCommentReplayMapper.xml
commentId,PmsCommentReplay.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsCommentReplay.java,"<if test=""commentId != null"">",141,PmsCommentReplayMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsCommentReplayMapper.xml
commentId,PmsCommentReplay.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsCommentReplay.java,#{commentId*jdbcType=BIGINT}*,142,PmsCommentReplayMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsCommentReplayMapper.xml
commentId,PmsCommentReplay.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsCommentReplay.java,"<if test=""record.commentId != null"">",173,PmsCommentReplayMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsCommentReplayMapper.xml
commentId,PmsCommentReplay.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsCommentReplay.java,"<if test=""commentId != null"">",212,PmsCommentReplayMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsCommentReplayMapper.xml
commentId,PmsCommentReplay.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsCommentReplay.java,values (#{commentId*jdbcType=BIGINT}* #{memberNickName*jdbcType=VARCHAR}* #{memberIcon*jdbcType=VARCHAR}*,111,PmsCommentReplayMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsCommentReplayMapper.xml
commentId,PmsCommentReplay.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsCommentReplay.java,"<result column=""comment_id"" jdbcType=""BIGINT"" property=""commentId"" />",6,PmsCommentReplayMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsCommentReplayMapper.xml
commentId,PmsCommentReplay.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\PmsCommentReplay.java,comment_id = #{commentId*jdbcType=BIGINT}*,213,PmsCommentReplayMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\PmsCommentReplayMapper.xml
collectTopicCount,UmsMemberStatisticsInfo.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsMemberStatisticsInfo.java,"<result column=""collect_topic_count"" jdbcType=""INTEGER"" property=""collectTopicCount"" />",17,UmsMemberStatisticsInfoMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsMemberStatisticsInfoMapper.xml
collectTopicCount,UmsMemberStatisticsInfo.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsMemberStatisticsInfo.java,collect_topic_count = #{record.collectTopicCount*jdbcType=INTEGER}*,308,UmsMemberStatisticsInfoMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsMemberStatisticsInfoMapper.xml
collectTopicCount,UmsMemberStatisticsInfo.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsMemberStatisticsInfo.java,#{collectTopicCount*jdbcType=INTEGER}* #{collectCommentCount*jdbcType=INTEGER}*,129,UmsMemberStatisticsInfoMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsMemberStatisticsInfoMapper.xml
collectTopicCount,UmsMemberStatisticsInfo.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsMemberStatisticsInfo.java,collect_topic_count = #{collectTopicCount*jdbcType=INTEGER}*,380,UmsMemberStatisticsInfoMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsMemberStatisticsInfoMapper.xml
collectTopicCount,UmsMemberStatisticsInfo.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsMemberStatisticsInfo.java,#{collectTopicCount*jdbcType=INTEGER}*,219,UmsMemberStatisticsInfoMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsMemberStatisticsInfoMapper.xml
collectTopicCount,UmsMemberStatisticsInfo.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsMemberStatisticsInfo.java,collect_topic_count = #{record.collectTopicCount*jdbcType=INTEGER}*,278,UmsMemberStatisticsInfoMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsMemberStatisticsInfoMapper.xml
collectTopicCount,UmsMemberStatisticsInfo.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsMemberStatisticsInfo.java,collect_topic_count = #{collectTopicCount*jdbcType=INTEGER}*,353,UmsMemberStatisticsInfoMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsMemberStatisticsInfoMapper.xml
collectTopicCount,UmsMemberStatisticsInfo.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsMemberStatisticsInfo.java,"<if test=""collectTopicCount != null"">",218,UmsMemberStatisticsInfoMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsMemberStatisticsInfoMapper.xml
collectTopicCount,UmsMemberStatisticsInfo.java,mall\\mall-mbg\\src\\main\\java\\com\\macro\\mall\\model\\UmsMemberStatisticsInfo.java,"<if test=""record.collectTopicCount != null"">",277,UmsMemberStatisticsInfoMapper.xml,mall\mall-mbg\src\main\resources\com\macro\mall\mapper\UmsMemberStatisticsInfoMapper.xml
